3.300000000000000000e+01
5.300000000000000000e+01
5.800000000000000000e+01
7.100000000000000000e+01
7.800000000000000000e+01
1.030000000000000000e+02
1.230000000000000000e+02
1.270000000000000000e+02
1.470000000000000000e+02
2.090000000000000000e+02
2.290000000000000000e+02
2.380000000000000000e+02
2.420000000000000000e+02
2.470000000000000000e+02
