3.342707235742153671e+00	1.647632575757583595e+00	1.906250000000000000e+00	1.519774011299432459e+00	3.116431941709734588e+00	4.131272297270214722e+00	1.152196139831801247e+00	1.000000000000000000e+00	2.674057138852788285e+00
2.036500000000000000e+03	1.825500000000000000e+03	1.850000000000000000e+01	2.655000000000000000e+02	1.601000000000000000e+03	3.147000000000000000e+03	2.929500000000000000e+03	7.173500000000000000e+03	8.544000000000000000e+03
7.629759660697455104e+01	8.192424242424242209e+01	8.859375000000000000e+01	9.698022598870056754e+01	1.010209656925031823e+02	2.042316831683168346e+02	2.904744348762109780e+02	2.995000000000000000e+02	3.014409187065578521e+02
7.964030384271670471e+01	8.357187500000000568e+01	9.050000000000000000e+01	9.850000000000000000e+01	1.041373976342129168e+02	2.083629554655870493e+02	2.916266310160427793e+02	3.005000000000000000e+02	3.041149758454106404e+02
