4.215398702307485479e+00	9.248647511859132919e+00	2.180670135506240115e+00	1.434709084395194623e+00	2.748258355737448255e+00	5.015253484097499381e+00	1.503702410059375438e+00	8.039137189268174666e+00	1.005494505494510804e+00	1.000000000000000000e+00	1.249136065052192635e+01	5.202643171806187183e-01	5.386838594931191437e-01	9.681938260547184427e+00
7.994000000000000000e+03	5.061500000000000000e+03	8.480500000000000000e+03	6.915000000000000000e+02	4.717500000000000000e+03	7.578500000000000000e+03	1.593300000000000000e+04	7.997000000000000000e+03	1.840000000000000000e+02	7.997000000000000000e+03	7.997000000000000000e+03	3.802000000000000000e+03	1.584800000000000000e+04	9.323000000000000000e+03
3.068263168598739199e+01	5.096703539823008811e+01	5.700482315112540022e+01	6.993208092485549798e+01	7.660124637186272878e+01	9.970520701500632299e+01	1.219962975899406246e+02	1.214419140761439024e+02	1.465000000000000000e+02	2.085000000000000000e+02	2.235733203505355391e+02	2.379797356828193813e+02	2.419613161405068809e+02	2.405392332875699708e+02
3.489803038829487747e+01	6.021568291008922102e+01	5.918549328663164033e+01	7.136679000925069261e+01	7.934950472760017703e+01	1.047204604991038224e+02	1.235000000000000000e+02	1.294810512654120771e+02	1.475054945054945108e+02	2.095000000000000000e+02	2.360646810010574654e+02	2.385000000000000000e+02	2.425000000000000000e+02	2.502211715481171552e+02
